sample_row_id,model,source,loc,token_count,ast_node_count,ast_max_depth,cyclomatic_complexity,function_count,loop_count,if_count,call_count
train:91772,codellama,cf,25.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:163808,codellama,lc,12.0,113.0,96.0,9.0,10.0,1.0,0.0,5.0,9.0
train:147170,codellama,lc,12.0,110.0,95.0,8.0,2.0,0.0,1.0,0.0,10.0
train:87626,human,cf,23.0,129.0,112.0,10.0,5.0,0.0,2.0,2.0,16.0
train:12656,human,gh,35.0,290.0,254.0,12.0,12.0,1.0,4.0,5.0,20.0
train:168523,codellama,lc,9.0,60.0,53.0,7.0,3.0,1.0,1.0,1.0,2.0
train:59936,human,cf,79.0,480.0,406.0,11.0,13.0,0.0,6.0,6.0,29.0
train:150075,qwen1.5,lc,28.0,142.0,118.0,6.0,1.0,1.0,0.0,0.0,12.0
train:47015,human,gh,12.0,69.0,50.0,6.0,2.0,1.0,0.0,1.0,2.0
train:79402,human,cf,25.0,357.0,409.0,11.0,8.0,0.0,5.0,1.0,13.0
train:35250,human,gh,33.0,347.0,308.0,12.0,10.0,1.0,2.0,5.0,27.0
train:158929,qwen1.5,lc,28.0,178.0,173.0,8.0,4.0,1.0,1.0,2.0,18.0
train:53860,human,gh,10.0,67.0,54.0,9.0,5.0,1.0,0.0,0.0,2.0
train:140029,llama3.1,lc,9.0,59.0,50.0,7.0,4.0,1.0,1.0,2.0,0.0
train:123340,nxcode,lc,10.0,92.0,87.0,8.0,4.0,1.0,2.0,1.0,1.0
train:102997,llama3.1,gh,27.0,128.0,88.0,10.0,7.0,1.0,1.0,3.0,6.0
train:86323,human,cf,177.0,941.0,787.0,11.0,18.0,6.0,9.0,7.0,58.0
train:4961,human,gh,5.0,40.0,31.0,7.0,1.0,1.0,0.0,0.0,1.0
train:117770,qwen1.5,gh,3.0,13.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:140735,llama3.1,lc,9.0,55.0,42.0,7.0,2.0,1.0,1.0,0.0,4.0
train:136332,llama3.1,lc,15.0,88.0,70.0,9.0,4.0,1.0,0.0,0.0,4.0
train:4444,human,gh,53.0,484.0,451.0,13.0,11.0,1.0,2.0,6.0,28.0
train:130009,nxcode,lc,9.0,113.0,118.0,10.0,5.0,1.0,2.0,1.0,6.0
train:11779,human,gh,12.0,52.0,36.0,8.0,2.0,1.0,0.0,0.0,2.0
train:117836,nxcode,gh,5.0,41.0,22.0,11.0,1.0,1.0,0.0,0.0,3.0
train:54,human,gh,45.0,285.0,262.0,8.0,3.0,1.0,0.0,2.0,15.0
train:90001,gpt,cf,36.0,253.0,250.0,10.0,8.0,0.0,3.0,2.0,18.0
train:148783,qwen1.5,lc,17.0,124.0,101.0,9.0,5.0,1.0,1.0,3.0,5.0
train:41903,human,gh,17.0,126.0,107.0,8.0,5.0,1.0,1.0,3.0,8.0
train:115973,qwen1.5,gh,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:2485,human,gh,9.0,72.0,51.0,6.0,2.0,1.0,0.0,1.0,2.0
train:92605,gpt,cf,46.0,310.0,316.0,10.0,9.0,1.0,4.0,2.0,19.0
train:174179,codellama,lc,14.0,99.0,113.0,8.0,3.0,1.0,1.0,0.0,2.0
train:87477,human,cf,44.0,223.0,206.0,9.0,6.0,1.0,3.0,2.0,19.0
train:169863,codellama,lc,4.0,41.0,27.0,9.0,2.0,1.0,0.0,0.0,3.0
train:157326,qwen1.5,lc,3.0,39.0,33.0,7.0,1.0,1.0,0.0,0.0,3.0
train:91137,codellama,cf,12.0,130.0,127.0,8.0,6.0,1.0,0.0,5.0,4.0
train:159207,qwen1.5,lc,25.0,261.0,245.0,14.0,8.0,1.0,4.0,3.0,17.0
train:49785,human,gh,19.0,164.0,141.0,12.0,5.0,1.0,2.0,2.0,14.0
train:32139,human,gh,12.0,97.0,85.0,11.0,1.0,1.0,0.0,0.0,3.0
train:89238,codellama,cf,11.0,63.0,61.0,6.0,3.0,0.0,1.0,1.0,3.0
train:146967,codellama,lc,5.0,42.0,33.0,7.0,1.0,2.0,0.0,0.0,0.0
train:122642,nxcode,lc,14.0,70.0,52.0,6.0,2.0,0.0,0.0,1.0,5.0
train:18382,human,gh,8.0,150.0,154.0,14.0,1.0,1.0,0.0,0.0,9.0
train:172073,codellama,lc,2.0,16.0,10.0,5.0,1.0,1.0,0.0,0.0,1.0
train:149709,qwen1.5,lc,15.0,62.0,49.0,6.0,1.0,0.0,0.0,0.0,4.0
train:163184,qwen1.5,lc,20.0,102.0,80.0,8.0,4.0,1.0,1.0,1.0,7.0
train:155835,qwen1.5,lc,10.0,102.0,85.0,8.0,3.0,0.0,1.0,1.0,6.0
train:150955,qwen1.5,lc,5.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:93975,codellama,gh,5.0,32.0,21.0,8.0,1.0,1.0,0.0,0.0,1.0
train:136310,llama3.1,lc,5.0,27.0,26.0,5.0,1.0,0.0,0.0,0.0,3.0
train:128445,nxcode,lc,18.0,161.0,139.0,9.0,7.0,2.0,1.0,3.0,4.0
train:18292,human,gh,10.0,88.0,70.0,7.0,3.0,1.0,0.0,2.0,2.0
train:46890,human,gh,38.0,209.0,183.0,9.0,3.0,1.0,0.0,2.0,8.0
train:104918,gpt,gh,18.0,107.0,70.0,9.0,3.0,1.0,0.0,0.0,5.0
train:74939,human,cf,133.0,478.0,385.0,10.0,13.0,0.0,5.0,5.0,34.0
train:124254,nxcode,lc,33.0,159.0,142.0,11.0,5.0,1.0,2.0,2.0,5.0
train:73408,human,cf,90.0,329.0,236.0,7.0,15.0,0.0,6.0,8.0,14.0
train:73094,human,cf,1313.0,4635.0,3395.0,11.0,96.0,50.0,39.0,40.0,156.0
train:57394,human,cf,64.0,560.0,531.0,11.0,23.0,3.0,11.0,7.0,31.0
train:32932,human,gh,9.0,65.0,46.0,8.0,2.0,1.0,1.0,0.0,3.0
train:75799,human,cf,7.0,98.0,115.0,10.0,3.0,0.0,1.0,1.0,4.0
train:44468,human,gh,5.0,50.0,35.0,7.0,2.0,1.0,0.0,1.0,3.0
train:141174,llama3.1,lc,17.0,225.0,278.0,10.0,14.0,1.0,1.0,6.0,2.0
train:84031,human,cf,186.0,880.0,705.0,13.0,21.0,10.0,10.0,5.0,37.0
train:114498,llama3.1,gh,3.0,14.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0
train:49694,human,gh,15.0,74.0,46.0,8.0,4.0,1.0,0.0,2.0,4.0
train:16006,human,gh,40.0,369.0,313.0,10.0,9.0,2.0,1.0,6.0,34.0
train:154671,qwen1.5,lc,6.0,27.0,20.0,5.0,1.0,0.0,0.0,0.0,2.0
train:176741,codellama,lc,3.0,12.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0
train:153506,qwen1.5,lc,9.0,25.0,24.0,4.0,1.0,0.0,0.0,0.0,1.0
train:157860,qwen1.5,lc,3.0,36.0,29.0,8.0,2.0,1.0,1.0,0.0,2.0
train:7881,human,gh,7.0,43.0,32.0,8.0,2.0,1.0,0.0,1.0,2.0
train:43296,human,gh,6.0,43.0,35.0,6.0,2.0,1.0,0.0,1.0,1.0
train:141232,llama3.1,lc,9.0,72.0,68.0,10.0,3.0,1.0,1.0,1.0,3.0
train:17709,human,gh,4.0,39.0,26.0,8.0,1.0,1.0,0.0,0.0,2.0
train:85805,human,cf,31.0,205.0,207.0,12.0,5.0,0.0,2.0,1.0,14.0
train:38841,human,gh,8.0,65.0,59.0,7.0,2.0,1.0,1.0,0.0,3.0
train:107585,codellama,gh,6.0,31.0,19.0,5.0,1.0,1.0,0.0,0.0,0.0
train:20111,human,gh,6.0,48.0,34.0,12.0,3.0,1.0,0.0,0.0,3.0
train:135491,llama3.1,lc,11.0,73.0,77.0,7.0,1.0,1.0,0.0,0.0,7.0
train:104149,nxcode,gh,4.0,19.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0
train:33972,human,gh,30.0,159.0,132.0,7.0,4.0,1.0,0.0,3.0,5.0
train:118515,llama3.1,gh,10.0,41.0,21.0,5.0,2.0,1.0,0.0,1.0,0.0
train:59827,human,cf,13.0,69.0,56.0,6.0,4.0,0.0,1.0,1.0,8.0
train:27236,human,gh,53.0,387.0,326.0,11.0,12.0,1.0,2.0,9.0,23.0
train:170319,codellama,lc,9.0,45.0,34.0,7.0,3.0,0.0,1.0,1.0,2.0
train:32385,human,gh,13.0,89.0,67.0,9.0,3.0,1.0,0.0,1.0,6.0
train:109311,codellama,gh,13.0,88.0,72.0,9.0,1.0,1.0,0.0,0.0,6.0
train:66969,human,cf,40.0,218.0,188.0,9.0,3.0,3.0,1.0,1.0,16.0
train:42801,human,gh,8.0,61.0,47.0,9.0,5.0,1.0,0.0,3.0,0.0
train:88403,human,cf,17.0,108.0,94.0,9.0,3.0,0.0,2.0,0.0,13.0
train:31303,human,gh,37.0,451.0,438.0,14.0,12.0,1.0,2.0,4.0,31.0
train:106072,gpt,gh,23.0,138.0,117.0,8.0,7.0,1.0,1.0,4.0,2.0
train:118863,nxcode,lc,11.0,99.0,97.0,8.0,4.0,1.0,1.0,2.0,4.0
train:174771,codellama,lc,11.0,55.0,40.0,6.0,1.0,0.0,0.0,0.0,4.0
train:107902,codellama,gh,3.0,13.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:16311,human,gh,65.0,575.0,567.0,12.0,31.0,1.0,6.0,12.0,33.0
train:127606,nxcode,lc,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:1389,human,gh,6.0,43.0,28.0,6.0,2.0,1.0,0.0,1.0,1.0
train:100550,codellama,gh,3.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0
train:75098,human,cf,160.0,1000.0,895.0,11.0,15.0,6.0,4.0,4.0,59.0
train:49564,human,gh,4.0,45.0,33.0,7.0,1.0,1.0,0.0,0.0,3.0
train:153229,qwen1.5,lc,3.0,53.0,55.0,8.0,2.0,1.0,0.0,0.0,2.0
train:120485,nxcode,lc,10.0,72.0,53.0,8.0,1.0,0.0,0.0,0.0,5.0
train:22493,human,gh,178.0,1415.0,1312.0,16.0,41.0,1.0,4.0,23.0,78.0
train:49092,human,gh,21.0,123.0,105.0,8.0,5.0,1.0,2.0,2.0,4.0
train:137136,llama3.1,lc,8.0,78.0,71.0,8.0,4.0,1.0,2.0,0.0,5.0
train:137564,llama3.1,lc,2.0,35.0,41.0,7.0,2.0,1.0,0.0,0.0,0.0
train:138838,llama3.1,lc,5.0,48.0,46.0,9.0,2.0,1.0,0.0,0.0,6.0
train:22987,human,gh,31.0,211.0,209.0,10.0,6.0,1.0,3.0,2.0,4.0
train:99048,codellama,gh,4.0,18.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0
train:129804,nxcode,lc,7.0,75.0,61.0,10.0,3.0,1.0,1.0,1.0,5.0
train:161712,qwen1.5,lc,15.0,154.0,159.0,12.0,5.0,1.0,3.0,1.0,7.0
train:138635,llama3.1,lc,26.0,243.0,217.0,8.0,7.0,2.0,1.0,5.0,8.0
train:22349,human,gh,6.0,51.0,39.0,8.0,2.0,1.0,1.0,0.0,2.0
train:172254,codellama,lc,14.0,128.0,121.0,9.0,6.0,1.0,1.0,3.0,3.0
train:62650,human,cf,14.0,79.0,72.0,8.0,3.0,0.0,2.0,0.0,10.0
train:77473,human,cf,62.0,478.0,487.0,11.0,16.0,0.0,10.0,3.0,25.0
train:41874,human,gh,11.0,168.0,192.0,11.0,3.0,1.0,0.0,0.0,13.0
train:30696,human,gh,16.0,87.0,64.0,8.0,4.0,2.0,0.0,1.0,4.0
train:124410,nxcode,lc,24.0,306.0,251.0,9.0,6.0,1.0,3.0,2.0,16.0
train:26867,human,gh,11.0,61.0,41.0,7.0,3.0,1.0,0.0,2.0,5.0
train:146865,codellama,lc,10.0,47.0,33.0,8.0,1.0,1.0,0.0,0.0,3.0
train:70946,human,cf,158.0,856.0,708.0,11.0,12.0,5.0,6.0,4.0,47.0
train:163629,qwen1.5,lc,5.0,75.0,65.0,9.0,2.0,1.0,0.0,1.0,3.0
train:168883,codellama,lc,8.0,53.0,40.0,7.0,3.0,1.0,1.0,1.0,0.0
train:86929,human,cf,9.0,74.0,70.0,9.0,3.0,0.0,1.0,0.0,11.0
train:143586,llama3.1,lc,3.0,19.0,20.0,4.0,1.0,0.0,0.0,0.0,2.0
train:154338,qwen1.5,lc,8.0,96.0,98.0,13.0,4.0,1.0,2.0,1.0,7.0
train:61611,human,cf,26.0,165.0,163.0,9.0,3.0,0.0,2.0,0.0,14.0
train:83654,human,cf,38.0,241.0,231.0,12.0,7.0,0.0,5.0,0.0,14.0
train:158309,qwen1.5,lc,74.0,821.0,817.0,15.0,38.0,1.0,16.0,17.0,55.0
train:85126,human,cf,291.0,1486.0,1200.0,11.0,18.0,14.0,10.0,6.0,80.0
train:82693,human,cf,7.0,109.0,110.0,10.0,3.0,0.0,1.0,0.0,12.0
train:41363,human,gh,22.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:59444,human,cf,11.0,147.0,154.0,9.0,4.0,0.0,1.0,0.0,14.0
train:72765,human,cf,84.0,398.0,356.0,13.0,13.0,0.0,5.0,3.0,24.0
train:39115,human,gh,45.0,348.0,341.0,10.0,7.0,1.0,2.0,2.0,27.0
train:85191,human,cf,9.0,86.0,88.0,9.0,3.0,0.0,2.0,0.0,12.0
train:10883,human,gh,13.0,85.0,59.0,8.0,1.0,1.0,0.0,0.0,2.0
train:113958,codellama,gh,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:105770,codellama,gh,4.0,27.0,20.0,6.0,1.0,1.0,0.0,0.0,0.0
train:22619,human,gh,10.0,65.0,55.0,7.0,3.0,1.0,0.0,1.0,2.0
train:64832,human,cf,15.0,127.0,122.0,10.0,3.0,0.0,2.0,0.0,17.0
train:56002,human,cf,7.0,70.0,72.0,10.0,2.0,0.0,1.0,0.0,7.0
train:176691,codellama,lc,14.0,99.0,70.0,7.0,6.0,2.0,2.0,3.0,5.0
train:83140,human,cf,1.0,46.0,51.0,9.0,2.0,0.0,1.0,0.0,4.0
train:1275,human,gh,17.0,117.0,93.0,10.0,4.0,1.0,0.0,2.0,7.0
train:95359,llama3.1,gh,21.0,81.0,55.0,9.0,3.0,1.0,2.0,0.0,2.0
train:148045,qwen1.5,lc,2.0,18.0,11.0,5.0,1.0,1.0,0.0,0.0,1.0
train:114122,qwen1.5,gh,7.0,57.0,38.0,10.0,2.0,2.0,0.0,0.0,2.0
train:94331,qwen1.5,gh,13.0,50.0,19.0,5.0,1.0,1.0,0.0,0.0,0.0
train:93360,gpt,cf,25.0,190.0,176.0,9.0,7.0,1.0,5.0,0.0,16.0
train:114493,qwen1.5,gh,6.0,30.0,13.0,4.0,1.0,1.0,0.0,0.0,0.0
train:115898,qwen1.5,gh,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:119427,nxcode,lc,12.0,123.0,104.0,8.0,4.0,2.0,0.0,2.0,3.0
train:117330,gpt,gh,16.0,90.0,69.0,7.0,5.0,1.0,0.0,4.0,2.0
train:81414,human,cf,71.0,307.0,290.0,9.0,10.0,0.0,2.0,4.0,23.0
train:85836,human,cf,39.0,398.0,408.0,11.0,13.0,0.0,7.0,4.0,23.0
train:158183,qwen1.5,lc,9.0,78.0,72.0,11.0,2.0,1.0,0.0,0.0,5.0
train:89413,codellama,cf,7.0,80.0,81.0,9.0,2.0,1.0,1.0,0.0,2.0
train:53720,human,gh,10.0,96.0,80.0,9.0,3.0,1.0,0.0,2.0,5.0
train:80726,human,cf,11.0,62.0,50.0,9.0,3.0,0.0,1.0,1.0,6.0
train:70406,human,cf,107.0,705.0,744.0,13.0,12.0,0.0,7.0,4.0,41.0
train:69556,human,cf,78.0,366.0,417.0,12.0,9.0,1.0,4.0,4.0,24.0
train:152550,qwen1.5,lc,7.0,41.0,31.0,6.0,1.0,1.0,0.0,0.0,5.0
train:17774,human,gh,7.0,68.0,53.0,6.0,3.0,1.0,0.0,2.0,4.0
train:176813,codellama,lc,8.0,71.0,65.0,7.0,4.0,1.0,0.0,2.0,2.0
train:107881,llama3.1,gh,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:69243,human,cf,5.0,59.0,54.0,10.0,2.0,0.0,1.0,0.0,6.0
train:120645,nxcode,lc,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:47667,human,gh,5.0,47.0,50.0,9.0,4.0,1.0,0.0,0.0,1.0
train:58159,human,cf,21.0,124.0,104.0,9.0,6.0,0.0,1.0,2.0,14.0
train:13108,human,gh,22.0,136.0,120.0,8.0,8.0,1.0,0.0,5.0,3.0
train:122725,nxcode,lc,14.0,85.0,70.0,8.0,3.0,1.0,0.0,0.0,7.0
train:140355,llama3.1,lc,9.0,70.0,58.0,8.0,3.0,1.0,0.0,1.0,4.0
train:94603,codellama,gh,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:68198,human,cf,31.0,171.0,152.0,8.0,5.0,0.0,2.0,2.0,12.0
train:94340,nxcode,gh,13.0,62.0,44.0,6.0,2.0,1.0,0.0,1.0,4.0
train:42081,human,gh,11.0,112.0,118.0,10.0,2.0,1.0,1.0,0.0,7.0
train:132889,llama3.1,lc,13.0,85.0,84.0,8.0,3.0,1.0,1.0,1.0,6.0
train:65320,human,cf,149.0,685.0,618.0,11.0,18.0,4.0,7.0,4.0,35.0
train:21243,human,gh,4.0,45.0,44.0,9.0,2.0,1.0,0.0,0.0,0.0
train:76115,human,cf,811.0,3068.0,2241.0,11.0,76.0,37.0,29.0,44.0,98.0
train:60271,human,cf,31.0,200.0,216.0,10.0,5.0,0.0,2.0,2.0,13.0
train:136782,llama3.1,lc,11.0,86.0,79.0,7.0,1.0,1.0,0.0,0.0,6.0
train:128412,nxcode,lc,55.0,295.0,237.0,8.0,3.0,6.0,0.0,2.0,12.0
train:157444,qwen1.5,lc,27.0,157.0,140.0,7.0,4.0,1.0,0.0,0.0,6.0
train:160511,llama3.1,lc,5.0,64.0,50.0,9.0,2.0,1.0,0.0,0.0,4.0
train:2152,human,gh,94.0,580.0,533.0,11.0,9.0,1.0,2.0,4.0,32.0
train:123048,nxcode,lc,8.0,66.0,58.0,9.0,5.0,1.0,2.0,1.0,1.0
train:39509,human,gh,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:29620,human,gh,7.0,57.0,49.0,8.0,3.0,1.0,0.0,1.0,4.0
train:124788,nxcode,lc,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:20451,human,gh,14.0,160.0,133.0,10.0,3.0,1.0,1.0,1.0,10.0
train:156099,qwen1.5,lc,5.0,40.0,28.0,7.0,2.0,1.0,0.0,1.0,1.0
train:102610,qwen1.5,gh,9.0,32.0,23.0,5.0,1.0,1.0,0.0,0.0,2.0
train:132333,llama3.1,lc,6.0,47.0,39.0,6.0,1.0,1.0,0.0,0.0,5.0
train:163505,qwen1.5,lc,20.0,159.0,145.0,10.0,6.0,1.0,2.0,3.0,7.0
train:15514,human,gh,17.0,103.0,76.0,9.0,5.0,1.0,0.0,0.0,5.0
train:134852,llama3.1,lc,5.0,35.0,21.0,7.0,3.0,1.0,0.0,0.0,1.0
train:135829,llama3.1,lc,9.0,87.0,86.0,8.0,3.0,1.0,0.0,0.0,3.0
train:132344,llama3.1,lc,8.0,73.0,71.0,8.0,1.0,1.0,0.0,0.0,3.0
train:126276,nxcode,lc,20.0,145.0,126.0,9.0,2.0,1.0,0.0,0.0,11.0
train:116578,llama3.1,gh,17.0,58.0,41.0,6.0,1.0,1.0,0.0,0.0,5.0
train:45846,human,gh,13.0,134.0,119.0,11.0,3.0,1.0,0.0,2.0,6.0
train:29744,human,gh,40.0,338.0,316.0,10.0,12.0,1.0,1.0,10.0,16.0
train:68106,human,cf,114.0,405.0,310.0,10.0,7.0,2.0,3.0,3.0,20.0
train:23979,human,gh,28.0,171.0,126.0,10.0,11.0,1.0,4.0,2.0,5.0
train:60778,human,cf,53.0,253.0,208.0,11.0,10.0,0.0,4.0,3.0,17.0
train:119615,nxcode,lc,2.0,31.0,24.0,8.0,2.0,1.0,0.0,0.0,1.0
train:82411,human,cf,25.0,159.0,138.0,8.0,4.0,1.0,2.0,1.0,14.0
train:146489,codellama,lc,6.0,58.0,49.0,8.0,1.0,1.0,0.0,0.0,6.0
train:139925,llama3.1,lc,7.0,58.0,50.0,7.0,3.0,1.0,0.0,2.0,5.0
train:148634,qwen1.5,lc,32.0,234.0,217.0,13.0,8.0,1.0,3.0,4.0,12.0
train:176347,codellama,lc,9.0,78.0,71.0,8.0,4.0,1.0,1.0,1.0,3.0
train:155984,qwen1.5,lc,2.0,17.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0
train:116444,llama3.1,gh,8.0,64.0,57.0,7.0,1.0,1.0,0.0,0.0,5.0
train:143614,llama3.1,lc,8.0,53.0,43.0,6.0,2.0,1.0,1.0,0.0,3.0
train:25397,human,gh,56.0,569.0,506.0,11.0,21.0,1.0,1.0,15.0,27.0
train:100818,nxcode,gh,25.0,167.0,139.0,9.0,6.0,1.0,3.0,1.0,5.0
train:46864,human,gh,52.0,335.0,290.0,11.0,10.0,1.0,1.0,6.0,13.0
train:175531,codellama,lc,3.0,24.0,17.0,6.0,1.0,0.0,0.0,0.0,1.0
train:143739,llama3.1,lc,6.0,53.0,46.0,7.0,2.0,1.0,0.0,0.0,3.0
train:158080,qwen1.5,lc,4.0,52.0,60.0,7.0,2.0,1.0,0.0,0.0,0.0
train:63501,human,cf,149.0,868.0,752.0,12.0,13.0,6.0,7.0,4.0,53.0
train:41438,human,gh,3.0,39.0,25.0,6.0,1.0,1.0,0.0,0.0,1.0
train:42838,human,gh,52.0,421.0,350.0,9.0,22.0,1.0,0.0,14.0,23.0
train:72004,human,cf,42.0,193.0,192.0,11.0,5.0,0.0,2.0,2.0,7.0
train:108432,codellama,gh,19.0,207.0,180.0,11.0,12.0,1.0,5.0,6.0,13.0
train:162623,qwen1.5,lc,3.0,52.0,44.0,6.0,1.0,0.0,0.0,0.0,2.0
train:171889,codellama,lc,4.0,28.0,17.0,6.0,1.0,1.0,0.0,0.0,1.0
train:144087,llama3.1,lc,23.0,163.0,119.0,9.0,2.0,5.0,1.0,0.0,5.0
train:168199,codellama,lc,2.0,31.0,28.0,8.0,1.0,1.0,0.0,0.0,1.0
train:102502,codellama,gh,11.0,58.0,41.0,7.0,2.0,1.0,0.0,1.0,3.0
train:27336,human,gh,9.0,78.0,65.0,7.0,2.0,1.0,0.0,1.0,5.0
train:159473,qwen1.5,lc,16.0,100.0,78.0,5.0,1.0,0.0,0.0,0.0,8.0
train:177017,codellama,lc,10.0,187.0,118.0,8.0,2.0,2.0,0.0,1.0,11.0
train:44157,human,gh,32.0,225.0,180.0,9.0,6.0,1.0,0.0,3.0,7.0
train:102360,llama3.1,gh,9.0,52.0,37.0,9.0,3.0,1.0,0.0,0.0,2.0
train:90152,codellama,cf,21.0,235.0,223.0,11.0,6.0,1.0,2.0,1.0,11.0
train:1970,human,gh,38.0,239.0,186.0,9.0,10.0,1.0,0.0,6.0,12.0
train:89803,codellama,cf,13.0,116.0,97.0,8.0,6.0,2.0,2.0,2.0,5.0
train:67487,human,cf,15.0,76.0,65.0,9.0,3.0,0.0,2.0,0.0,10.0
train:118663,nxcode,lc,22.0,188.0,170.0,11.0,7.0,2.0,4.0,2.0,11.0
train:73378,human,cf,80.0,367.0,354.0,12.0,7.0,2.0,4.0,2.0,13.0
train:126257,nxcode,lc,7.0,45.0,38.0,8.0,1.0,0.0,0.0,0.0,3.0
train:176498,codellama,lc,17.0,143.0,125.0,9.0,5.0,2.0,1.0,2.0,9.0
train:137617,llama3.1,lc,14.0,114.0,95.0,9.0,2.0,1.0,1.0,0.0,8.0
train:47517,human,gh,9.0,43.0,26.0,6.0,1.0,1.0,0.0,0.0,2.0
train:42375,human,gh,7.0,59.0,44.0,8.0,2.0,1.0,1.0,0.0,2.0
train:13557,human,gh,12.0,96.0,77.0,10.0,3.0,1.0,0.0,2.0,2.0
train:167067,codellama,lc,2.0,21.0,17.0,6.0,1.0,1.0,0.0,0.0,2.0
train:126052,nxcode,lc,10.0,43.0,36.0,8.0,1.0,0.0,0.0,0.0,3.0
train:161067,llama3.1,lc,4.0,58.0,52.0,9.0,2.0,1.0,0.0,0.0,4.0
train:131,human,gh,54.0,435.0,359.0,9.0,17.0,2.0,2.0,11.0,21.0
train:101685,qwen1.5,gh,4.0,28.0,11.0,3.0,1.0,1.0,0.0,0.0,0.0
train:5991,human,gh,12.0,70.0,39.0,7.0,1.0,1.0,0.0,0.0,2.0
train:142729,llama3.1,lc,6.0,54.0,42.0,5.0,1.0,0.0,0.0,0.0,3.0
train:175110,codellama,lc,12.0,108.0,102.0,8.0,6.0,1.0,2.0,1.0,5.0
train:151928,qwen1.5,lc,11.0,69.0,54.0,5.0,1.0,0.0,0.0,0.0,3.0
train:38711,human,gh,10.0,61.0,50.0,7.0,3.0,1.0,1.0,1.0,2.0
train:133743,llama3.1,lc,5.0,54.0,44.0,5.0,1.0,0.0,0.0,0.0,3.0
train:36702,human,gh,5.0,35.0,29.0,7.0,1.0,1.0,0.0,0.0,2.0
train:74607,human,cf,9.0,113.0,79.0,9.0,2.0,0.0,1.0,0.0,8.0
train:134437,llama3.1,lc,35.0,469.0,273.0,7.0,1.0,0.0,0.0,0.0,6.0
train:23770,human,gh,15.0,137.0,120.0,11.0,7.0,1.0,0.0,2.0,8.0
train:140614,llama3.1,lc,5.0,48.0,42.0,8.0,2.0,1.0,0.0,0.0,6.0
train:68064,human,cf,377.0,1822.0,1891.0,9.0,82.0,0.0,4.0,42.0,17.0
train:33261,human,gh,6.0,82.0,76.0,8.0,1.0,1.0,0.0,0.0,4.0
train:155153,qwen1.5,lc,7.0,51.0,39.0,8.0,4.0,1.0,0.0,2.0,1.0
train:109469,nxcode,gh,4.0,26.0,12.0,7.0,1.0,1.0,0.0,0.0,1.0
train:166599,codellama,lc,5.0,60.0,60.0,11.0,2.0,1.0,1.0,0.0,4.0
train:173132,codellama,lc,5.0,56.0,46.0,9.0,3.0,1.0,2.0,0.0,5.0
train:104871,llama3.1,gh,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:113178,qwen1.5,gh,4.0,14.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:158794,qwen1.5,lc,3.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:26144,human,gh,7.0,74.0,61.0,9.0,2.0,1.0,0.0,1.0,6.0
train:127258,nxcode,lc,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:1979,human,gh,7.0,59.0,47.0,6.0,2.0,1.0,0.0,1.0,1.0
train:127007,nxcode,lc,6.0,46.0,45.0,5.0,1.0,0.0,0.0,0.0,6.0
train:148407,qwen1.5,lc,8.0,47.0,35.0,7.0,1.0,1.0,0.0,0.0,4.0
train:128762,nxcode,lc,7.0,48.0,45.0,8.0,2.0,1.0,0.0,1.0,1.0
train:98599,gpt,gh,7.0,58.0,48.0,8.0,3.0,1.0,0.0,1.0,4.0
train:41251,human,gh,29.0,173.0,134.0,10.0,2.0,1.0,0.0,1.0,4.0
train:112798,codellama,gh,3.0,23.0,14.0,6.0,1.0,1.0,0.0,0.0,1.0
train:100371,llama3.1,gh,25.0,190.0,157.0,10.0,7.0,1.0,2.0,3.0,10.0
train:145134,llama3.1,lc,10.0,156.0,162.0,12.0,5.0,1.0,2.0,1.0,7.0
train:89293,codellama,cf,10.0,124.0,116.0,8.0,5.0,0.0,2.0,0.0,14.0
