sample_row_id,code_sha1,dataset_split,split_index,language,model,source,target,char_count,loc,token_count,ast_max_depth,cyclomatic_complexity
train:124132,9358a917ea7717a0823e1141f3d2640382d6087e,train,124132,python,nxcode,lc,ai,321.0,16.0,91.0,7.0,4.0
train:29751,a09777114ebab9d2678eed4d4ef7cce71bb51cc3,train,29751,python,human,gh,human,1058.0,26.0,218.0,11.0,7.0
train:117100,d4ceffda63be9c5984594a0a7b3261b02c2be715,train,117100,python,gpt,gh,ai,70.0,3.0,19.0,5.0,1.0
train:169463,814860e8a632dd5817bfbd692c694b5326605fcf,train,169463,python,codellama,lc,ai,162.0,2.0,62.0,10.0,3.0
train:162329,8adab570097b514cbb557a4961e2257eea995c18,train,162329,python,qwen1.5,lc,ai,737.0,19.0,144.0,11.0,5.0
train:3713,78cd735c4f50f1471c7fc996d4a5341844d8c62b,train,3713,python,human,gh,human,717.0,14.0,124.0,9.0,4.0
train:48140,6129c25bfadedc73fe0c44ec3aa96b7a427b2b6a,train,48140,python,human,gh,human,185.0,4.0,34.0,7.0,1.0
train:23962,465d4a534c760be86cd70a67e6e354bc4fa3f5f0,train,23962,python,human,gh,human,206.0,7.0,49.0,8.0,2.0
train:94262,e6a55b34e88842361f35833b63f1957b63be3d65,train,94262,python,qwen1.5,gh,ai,778.0,27.0,0.0,0.0,0.0
train:1260,5626b47187c0740a55459ebc0d1e4e835dadbfd3,train,1260,python,human,gh,human,1168.0,32.0,198.0,9.0,8.0
train:23749,c2cf4b62bc905fa1db45653430e357c3f8a96518,train,23749,python,human,gh,human,1067.0,16.0,112.0,10.0,4.0
train:30954,c99930d8e70ed99732e07453334f56cc0c188e76,train,30954,python,human,gh,human,1256.0,26.0,168.0,10.0,7.0
train:54810,b158bf60075fb7d02b79499e4096708b3fd92e1b,train,54810,python,human,gh,human,204.0,14.0,52.0,10.0,1.0
train:172936,ce613ef6a970d25c935b942ec6f6200b34702249,train,172936,python,codellama,lc,ai,110.0,4.0,30.0,7.0,1.0
train:82626,353a7e2ab38defc36bf8ab92ec382f3ae6f59616,train,82626,python,human,cf,human,1171.0,94.0,389.0,10.0,13.0
train:83742,6179aea730d8515713fa28e729964f2d8bc2b14a,train,83742,python,human,cf,human,558.0,90.0,306.0,11.0,9.0
train:131979,34c64b4d0b37ea1275e0c162898133aaca930916,train,131979,python,nxcode,lc,ai,38.0,1.0,9.0,0.0,0.0
train:144761,83dccd5a28602d4436f1224b16c6364362bdf3f8,train,144761,python,llama3.1,lc,ai,210.0,9.0,73.0,7.0,2.0
train:25115,cd7df3ba9c3c52b7d8fc17d2ad9336664b612aab,train,25115,python,human,gh,human,341.0,12.0,82.0,9.0,4.0
train:6696,2f00f7d42d883e98780a573dfe856f0ad34f46c9,train,6696,python,human,gh,human,473.0,9.0,88.0,7.0,3.0
train:146356,da4affe6cbfcc2e7c558700dadc060f00d2fde69,train,146356,python,codellama,lc,ai,63.0,2.0,23.0,7.0,1.0
train:50124,8c43932e7ef02fe31d968235dc96d6df2c4c72cf,train,50124,python,human,gh,human,109.0,4.0,29.0,6.0,1.0
train:96827,c823a20cc467f391f587aa22e1c653d4c2653e31,train,96827,python,nxcode,gh,ai,83.0,7.0,22.0,6.0,1.0
train:50598,9c28beb4ba9b99eda253107c03f38e9447723733,train,50598,python,human,gh,human,309.0,6.0,69.0,7.0,1.0
train:153005,fc4990289f6e5b5b17f675f6bea702c8ea7ae275,train,153005,python,qwen1.5,lc,ai,96.0,3.0,28.0,9.0,2.0
train:127547,53b34f122f84f9c38812d4f62c6a64644f4c5a74,train,127547,python,nxcode,lc,ai,128.0,5.0,39.0,8.0,2.0
train:120588,0d224ae7bd9ac1d38a09b18778e30e1f4e759a76,train,120588,python,nxcode,lc,ai,164.0,13.0,53.0,6.0,2.0
train:90300,c1a42addd2770bd5252c1ab708971ffcc185e9ce,train,90300,python,codellama,cf,ai,1034.0,52.0,374.0,10.0,9.0
train:49888,027eb1bdb8d3184ed1ae0c2eeb7f28dcf16fa6ae,train,49888,python,human,gh,human,676.0,23.0,168.0,9.0,6.0
train:154233,ca2f9834914c5a590c028eaf9a76b4ce4286b24a,train,154233,python,qwen1.5,lc,ai,377.0,11.0,113.0,8.0,4.0
train:160388,78b76c6c51d15e2aab0403777f40fee34c41c467,train,160388,python,llama3.1,lc,ai,85.0,4.0,44.0,6.0,1.0
train:153932,70812d12a572f78245bc87f4830aea910f583430,train,153932,python,qwen1.5,lc,ai,108.0,8.0,38.0,6.0,1.0
train:117238,89f9b15dce20a3b0305a69dfe6c30ef8eb710e56,train,117238,python,codellama,gh,ai,61.0,3.0,24.0,7.0,1.0
train:120689,e1ca84d21158f84f98192c79cc6798d58947cc84,train,120689,python,nxcode,lc,ai,379.0,20.0,97.0,8.0,6.0
train:146007,eb2bf42358b1ba6121b67fb0186199624b9fea04,train,146007,python,llama3.1,lc,ai,248.0,7.0,67.0,11.0,3.0
train:155960,72e4fe22a91a37b82e6ab5fa8b79901ec93a540c,train,155960,python,qwen1.5,lc,ai,63.0,8.0,23.0,4.0,1.0
train:59776,e9e3898215565e70906ae3702f1ba3d71d2fce8d,train,59776,python,human,cf,human,103.0,7.0,57.0,9.0,2.0
train:89682,8b45cf6d260edb8a819ed0db3784b5e5b4005f43,train,89682,python,codellama,cf,ai,806.0,29.0,252.0,11.0,16.0
train:33110,a1e4fb9686609623b5cf28c827ad4ff4d98929aa,train,33110,python,human,gh,human,265.0,5.0,54.0,7.0,2.0
train:8189,feab71f3fddc626e303fb608a6ab71e810cddb90,train,8189,python,human,gh,human,357.0,7.0,103.0,11.0,1.0
train:72311,baff1337fa6facef62624e812b0ef207d900b8ef,train,72311,python,human,cf,human,582.0,53.0,246.0,11.0,5.0
train:55115,8c4f5d3595e7027e0a8dcfcbab1579d713c05915,train,55115,python,human,cf,human,412.0,19.0,122.0,9.0,5.0
train:128116,7ecd90b0d62088aaed8cde8889c4b937ab2003f1,train,128116,python,nxcode,lc,ai,159.0,5.0,34.0,6.0,2.0
train:32164,8cc471bc3e191e44fb8679aa59ba36548a87a996,train,32164,python,human,gh,human,299.0,8.0,69.0,0.0,0.0
train:96198,62f848e762b983aeae8baf146f17c3fca0296701,train,96198,python,codellama,gh,ai,212.0,9.0,50.0,7.0,3.0
train:117036,b57a968b1f46e1cb185c482973591d09fd7b62aa,train,117036,python,codellama,gh,ai,56.0,3.0,21.0,6.0,1.0
train:9081,a40e7de8822dbc6a7c24a6632f1146c9190dbff0,train,9081,python,human,gh,human,379.0,14.0,99.0,8.0,5.0
train:146531,52997e1440b83eee31ad56e3089cc47167740330,train,146531,python,codellama,lc,ai,43.0,2.0,13.0,4.0,1.0
train:140159,834b3151d19f8c1fe134ecd0ea70684f6c10723a,train,140159,python,llama3.1,lc,ai,252.0,5.0,96.0,9.0,4.0
train:12145,829eb4536ef750065c40fc0dae7815c88ebf71a8,train,12145,python,human,gh,human,737.0,21.0,170.0,10.0,8.0
train:153994,3e2af16cc89b11a25bb7266874f8ff0d150ce068,train,153994,python,qwen1.5,lc,ai,173.0,6.0,58.0,8.0,3.0
train:33474,c2c03b3291242b2a225d123f27950b2b55fe1732,train,33474,python,human,gh,human,355.0,11.0,82.0,9.0,5.0
train:18820,cfca84333b617fe8e255c84a9edaca7ae439711a,train,18820,python,human,gh,human,1022.0,41.0,249.0,9.0,8.0
train:58681,5738f42e4c239d583b80fb7bfcb3bba7ccd12688,train,58681,python,human,cf,human,842.0,78.0,397.0,11.0,12.0
train:30938,6d1f0268c4b423e9332b852c30b2b5e77a57e806,train,30938,python,human,gh,human,319.0,10.0,63.0,7.0,4.0
train:57656,87f4deddbee020ba7321db34060c3fc755956f0b,train,57656,python,human,cf,human,1065.0,56.0,335.0,16.0,21.0
train:162646,58c85639cb658008f7d5c7abb58e2e9cf72ed28c,train,162646,python,qwen1.5,lc,ai,802.0,30.0,267.0,9.0,10.0
train:62077,e4f4e22740af94813b63c7a4a74dfdb069d80247,train,62077,python,human,cf,human,537.0,27.0,213.0,10.0,9.0
train:144951,1c8581b2f35e87548b8d49364f85fd5cc97fbcbf,train,144951,python,llama3.1,lc,ai,207.0,5.0,75.0,13.0,4.0
train:9030,333739c5efbb9e633f4b6944996a1e00a27c4e4d,train,9030,python,human,gh,human,7317.0,257.0,1000.0,12.0,13.0
train:72826,928d52dcfee01cf52c7b3652fec160a6e5467e5d,train,72826,python,human,cf,human,294.0,31.0,125.0,8.0,6.0
train:53458,2cb4149309961175c6c1d74a33626af15ff9b90d,train,53458,python,human,gh,human,393.0,9.0,85.0,10.0,5.0
train:124600,a8c985ec0742413dcc05d94179660c5978ced6e5,train,124600,python,nxcode,lc,ai,197.0,8.0,67.0,10.0,3.0
train:54416,20e6710cf0815a89e85e6d32d396d70b670c9aff,train,54416,python,human,gh,human,304.0,11.0,71.0,8.0,1.0
train:41854,8320e1de80a053aa0d62d5cfb8230c85a5cd33ff,train,41854,python,human,gh,human,266.0,11.0,84.0,8.0,7.0
train:30686,16ff51101ae8d2749d2bd03b53f8333a59a9e20b,train,30686,python,human,gh,human,143.0,4.0,32.0,6.0,1.0
train:162335,b2347e400d31c1c213fe1d5f5847956b7ecf65c4,train,162335,python,qwen1.5,lc,ai,426.0,21.0,117.0,7.0,1.0
train:16925,5e5d3f62f8853f1955a34ce3e73e15ba933158f1,train,16925,python,human,gh,human,421.0,14.0,85.0,9.0,2.0
train:176798,7b4ff7062db5e8a782c3fde488c664936799ade2,train,176798,python,codellama,lc,ai,215.0,10.0,62.0,8.0,2.0
train:151705,5b0d62a4c133853ec74546261caf0817280dc2fd,train,151705,python,qwen1.5,lc,ai,126.0,3.0,28.0,6.0,1.0
train:7643,7b9afd247a16b45eb007a62d6a3f5905c0ee0fc3,train,7643,python,human,gh,human,1421.0,38.0,274.0,9.0,7.0
train:106591,749e5ba6f4ddef1ed65d5a0ca57f2d8b3b3b0245,train,106591,python,codellama,gh,ai,317.0,14.0,95.0,7.0,3.0
train:51601,2997afd4d21068896c13445e0716402f19d03b59,train,51601,python,human,gh,human,1425.0,22.0,249.0,8.0,7.0
train:24840,7db574cca283958449982d0393b57c6f719be264,train,24840,python,human,gh,human,708.0,25.0,229.0,13.0,2.0
train:120932,c6fda7c8aebb34a38fccc46cff3b6b82b052bbf8,train,120932,python,nxcode,lc,ai,835.0,29.0,238.0,8.0,7.0
train:93996,e7ea4e966d025138677e02b28704a339cf33aeac,train,93996,python,gpt,gh,ai,240.0,13.0,54.0,6.0,1.0
train:15832,eace761e8f501f34e9524003f25653ab24dc45f2,train,15832,python,human,gh,human,1174.0,18.0,245.0,14.0,9.0
train:12851,1bf3932cbbd625a475e3e7e9ac5ac10b091efdc6,train,12851,python,human,gh,human,322.0,10.0,90.0,8.0,3.0
train:37250,0107ca4756250b3c801c52473a6eb1d52f71bb7e,train,37250,python,human,gh,human,118.0,3.0,33.0,6.0,1.0
train:157173,7e9990427153aeb2c4d5552a6e8881c20cfdeb18,train,157173,python,qwen1.5,lc,ai,400.0,10.0,127.0,9.0,5.0
train:90313,70265fa27e064407017e6cb8e24901eb93d4c1f0,train,90313,python,gpt,cf,ai,366.0,14.0,170.0,9.0,5.0
train:108016,57f12ded70ed48224772edc58451fd9efb95661b,train,108016,python,codellama,gh,ai,51.0,4.0,14.0,3.0,1.0
train:149205,328ccd122c74cd62d733ea318e5722d2640d5371,train,149205,python,qwen1.5,lc,ai,96.0,6.0,45.0,6.0,3.0
train:86367,b7a1f75e70fe17b9c154f175a2c3b36495f261d0,train,86367,python,human,cf,human,457.0,53.0,207.0,10.0,8.0
train:104850,2da218b096426804020ef4f9f38827c2aac7e1c6,train,104850,python,nxcode,gh,ai,103.0,7.0,18.0,3.0,1.0
train:47849,630133ed4f414a8c55229efb3f255d79139c4483,train,47849,python,human,gh,human,410.0,16.0,105.0,8.0,6.0
train:126471,60641ddd5dae73b6e83e0a0d0c0543cc057015e9,train,126471,python,nxcode,lc,ai,308.0,9.0,77.0,8.0,4.0
train:47580,36bbe519e99f521ad21bfa9c023f9c975f6a447b,train,47580,python,human,gh,human,518.0,13.0,108.0,9.0,4.0
train:6274,920797e5c9c1cc659ab42aaeaa2a2b075a3d5672,train,6274,python,human,gh,human,211.0,6.0,44.0,7.0,1.0
train:33954,9c6a600fbf0fa6233b85c6d64fe24dc1b1fd8d8b,train,33954,python,human,gh,human,4158.0,128.0,0.0,0.0,0.0
train:2494,9fcdd3d6119fe0780151fd1e4e8b16db5803fbfd,train,2494,python,human,gh,human,357.0,6.0,74.0,6.0,1.0
train:101753,a3686b758f87bae8e0f6303162bfca76581e4b7d,train,101753,python,qwen1.5,gh,ai,193.0,9.0,39.0,7.0,3.0
train:87670,084d236487ee73a603723ea7ec1617e08c7ffe78,train,87670,python,human,cf,human,765.0,36.0,217.0,10.0,9.0
train:40960,33ba4852728a70bab6aca9af9dd07c67d1529d30,train,40960,python,human,gh,human,704.0,26.0,150.0,8.0,4.0
train:133371,a56ec293ce58dd390224641d7ec1a86db85a5846,train,133371,python,llama3.1,lc,ai,240.0,8.0,51.0,8.0,1.0
train:162372,76b1c17f33bb4e95a62895797a67b12789d037be,train,162372,python,qwen1.5,lc,ai,572.0,17.0,144.0,11.0,6.0
train:41408,09bbd62d660086259cf5c938b8f5fb10c00f0de8,train,41408,python,human,gh,human,1742.0,44.0,477.0,10.0,12.0
train:88424,9d88417783b4b23d7336b107458cb2e9eabb889d,train,88424,python,human,cf,human,732.0,78.0,320.0,9.0,6.0
train:31258,067a614f7700cb01c1ee87670fc223591419b3d5,train,31258,python,human,gh,human,1717.0,51.0,405.0,11.0,16.0
train:9342,bd62a2a050186ef4e0817fc9a7a2589406e3d8bc,train,9342,python,human,gh,human,784.0,30.0,183.0,9.0,5.0
train:53714,c62eaed50d70b3fbd1b191cbd27a1d068fec8f4e,train,53714,python,human,gh,human,8045.0,197.0,1435.0,22.0,42.0
train:88150,907cca808c5b951198a439ed9f92a0234fc5e7e6,train,88150,python,human,cf,human,335.0,29.0,175.0,10.0,4.0
train:168605,861687170ba9772ad55cb0089ade5a509e56527d,train,168605,python,codellama,lc,ai,93.0,2.0,29.0,9.0,2.0
train:117375,3b06a34eebd0577ce46b8141edec9fac5261a6ef,train,117375,python,gpt,gh,ai,259.0,10.0,64.0,8.0,3.0
train:1032,87df1c106c4b46583c6897fb0df15fbcd11ed2ff,train,1032,python,human,gh,human,166.0,8.0,51.0,8.0,1.0
train:80584,3241cc6facdef3dd35141395c71cbb1a0a7eb698,train,80584,python,human,cf,human,306.0,39.0,161.0,8.0,6.0
train:23552,85e85b209fe150aed77572387aeee4d3f5bc05dc,train,23552,python,human,gh,human,148.0,7.0,67.0,8.0,3.0
train:86139,8a661e91068548eb4b3394a239e937da5307e24b,train,86139,python,human,cf,human,379.0,43.0,162.0,13.0,6.0
train:162721,174a57952096753e807b126a5cb78c35386f3bff,train,162721,python,qwen1.5,lc,ai,336.0,15.0,71.0,7.0,3.0
train:163367,d9e7db3ccfae2bbbc34a1364520a450d349d4592,train,163367,python,qwen1.5,lc,ai,278.0,12.0,88.0,7.0,3.0
train:154879,f3cf5666a4bdd84a726ab1183d22e426f3ab56ed,train,154879,python,qwen1.5,lc,ai,465.0,35.0,118.0,6.0,2.0
train:42788,5d17c077798bfababb47764cba5454a07b0e1e05,train,42788,python,human,gh,human,216.0,8.0,57.0,7.0,2.0
train:100746,a6745a5bae229bc64f65098dcedf72f5eaf550c8,train,100746,python,codellama,gh,ai,81.0,2.0,22.0,3.0,1.0
train:175975,397570abf42f4529207e1fd46495b71b5dc16fb3,train,175975,python,codellama,lc,ai,118.0,9.0,64.0,5.0,2.0
train:91209,a5efe1b9a31a12cff27507a168618e4a4300a159,train,91209,python,codellama,cf,ai,446.0,16.0,161.0,10.0,9.0
train:98624,f93702bbdd5db7649300808dfe62d406d3a929ed,train,98624,python,llama3.1,gh,ai,236.0,10.0,51.0,8.0,1.0
train:46034,fb89434540b0ac630c646b4ee89b2f99239e3b57,train,46034,python,human,gh,human,305.0,9.0,72.0,8.0,4.0
train:15319,7d4c590a22c22f70012fe7c1912af9c4e014a2ef,train,15319,python,human,gh,human,7951.0,203.0,1238.0,13.0,33.0
train:46445,97b7f0a3b88cd0efd1a6651413ea138c00a3bca0,train,46445,python,human,gh,human,509.0,10.0,83.0,8.0,2.0
train:134772,c309cd465dda628e423071126c3a60eda07931f7,train,134772,python,llama3.1,lc,ai,257.0,12.0,85.0,10.0,5.0
train:151398,a22d71787dbe3a6e2ffa4e25a916e9d2500a072c,train,151398,python,qwen1.5,lc,ai,44.0,1.0,14.0,0.0,0.0
train:14519,2187a39ce1b6823013b612726ef176905e9d8d10,train,14519,python,human,gh,human,219.0,9.0,54.0,8.0,4.0
train:16341,00e8d66465c12c6f1d4c269c2d0ff4ab0865124c,train,16341,python,human,gh,human,1327.0,50.0,245.0,9.0,10.0
train:119394,84df806cc232188bbc9830b6ebaf674e2a2c2658,train,119394,python,nxcode,lc,ai,394.0,19.0,126.0,0.0,0.0
train:108905,389753f1f6c3bdbac01e8386f53b4019af9783d1,train,108905,python,qwen1.5,gh,ai,39.0,2.0,10.0,0.0,0.0
train:160268,812ca2ebc2bba062f64fa1f9812e525e075516cf,train,160268,python,llama3.1,lc,ai,238.0,10.0,81.0,10.0,5.0
train:113063,bc7c3b6fc33369b24449e7421278b14a6ce822e5,train,113063,python,gpt,gh,ai,374.0,17.0,73.0,6.0,1.0
train:168005,274b80b8c3d7b11c0460709e9e7bf3a7c017721c,train,168005,python,codellama,lc,ai,371.0,12.0,116.0,8.0,1.0
train:81745,cafa835f38da497dca6ddb3a345137e708abc66e,train,81745,python,human,cf,human,2662.0,286.0,965.0,11.0,12.0
train:147094,f25944af6a4343b42c890938d11defc493cb1e84,train,147094,python,codellama,lc,ai,1059.0,33.0,290.0,13.0,12.0
train:140243,2aafea98ea77e3d2e76adb716d4de4fbb7c16848,train,140243,python,llama3.1,lc,ai,336.0,13.0,96.0,8.0,5.0
train:8599,e48d89315eb40db11b9b820388493126d730c88d,train,8599,python,human,gh,human,239.0,8.0,64.0,9.0,3.0
train:72497,75232c62ff062ed3dcceb305e1e833eeb5b4bf58,train,72497,python,human,cf,human,134.0,13.0,63.0,7.0,3.0
train:55726,350bc45c84632d0378c7f9f0ed0ccb29c3e0821d,train,55726,python,human,cf,human,571.0,148.0,265.0,9.0,5.0
train:136773,14b60789532358ede371bafe782c9c4c078f7d9d,train,136773,python,llama3.1,lc,ai,776.0,34.0,231.0,8.0,5.0
train:95222,406fa978e3df3057c7627c8482038cb1816d1f77,train,95222,python,gpt,gh,ai,139.0,5.0,44.0,6.0,1.0
train:113754,61265a23a43a5b097c26041340913b922ba4b82b,train,113754,python,qwen1.5,gh,ai,108.0,7.0,29.0,6.0,1.0
train:141438,19f66061ff3795e45ab2c1564eb639cc8ef9823f,train,141438,python,llama3.1,lc,ai,672.0,27.0,219.0,10.0,1.0
train:71013,407b54c6c09c8553b12aef91ec755c4d5f20198d,train,71013,python,human,cf,human,759.0,86.0,304.0,8.0,7.0
train:100728,ba5271f25e31f4c855e46abc438e39ec8d185870,train,100728,python,gpt,gh,ai,669.0,21.0,117.0,8.0,2.0
train:109871,aaa191af997336374b06384e216a5c0714f9fce3,train,109871,python,llama3.1,gh,ai,205.0,6.0,42.0,8.0,1.0
train:176213,7efce1b6f8de3dc0dc9ba85beba1f1921bac2397,train,176213,python,codellama,lc,ai,157.0,4.0,63.0,8.0,2.0
train:109665,3f5b7e4261f0c1bfa73775e0136d46b8071fdd3f,train,109665,python,nxcode,gh,ai,35.0,3.0,15.0,3.0,1.0
train:121459,3ff004da52630355c5f63ea36cf9191a8852b7f9,train,121459,python,nxcode,lc,ai,24.0,1.0,8.0,0.0,0.0
train:47503,2d6ea879402ddd7617b806b59d3ecb0b9a2dd68d,train,47503,python,human,gh,human,544.0,18.0,96.0,7.0,3.0
train:139500,495e0d564117cfb497a6ce2176b98238c28e7a05,train,139500,python,llama3.1,lc,ai,262.0,11.0,90.0,8.0,5.0
train:110113,8c039b3cb802f51bbcd9f88ee69340f1f695a72c,train,110113,python,qwen1.5,gh,ai,44.0,2.0,16.0,0.0,0.0
train:58347,465b86a1659df3b52a5e0c007ac47fedd1d02dd5,train,58347,python,human,cf,human,2257.0,173.0,969.0,11.0,35.0
train:71289,fb3f0131b96178b903ba11c22ff8f920adffe2e9,train,71289,python,human,cf,human,1856.0,72.0,490.0,11.0,21.0
train:108276,c55737aa792f7cd7f49cae8178c1763a3045ea27,train,108276,python,qwen1.5,gh,ai,34.0,3.0,13.0,3.0,1.0
train:146107,d1d9d29032927a4fdb55162fac23943aaa067a3d,train,146107,python,llama3.1,lc,ai,232.0,7.0,67.0,11.0,3.0
train:20546,c5cb711e720f4713e8fd1f23846f0c20df4a5175,train,20546,python,human,gh,human,555.0,19.0,140.0,9.0,7.0
train:139421,d398ca17b7786cdfcef1ca200a3f0ee317ab74d4,train,139421,python,llama3.1,lc,ai,85.0,5.0,33.0,6.0,1.0
train:115914,27f0704a00f61fc6e1e371f455400fcc954a817a,train,115914,python,qwen1.5,gh,ai,35.0,3.0,15.0,3.0,1.0
train:151548,0a0a1712056b985cc1d0b2bc467786e0da2001ed,train,151548,python,qwen1.5,lc,ai,316.0,10.0,100.0,11.0,4.0
train:3683,533138cbf27b544771f93e1977718389899316cb,train,3683,python,human,gh,human,693.0,20.0,189.0,11.0,10.0
train:36436,36a8884ed22d64818f1036c6cce3de495f1cebbe,train,36436,python,human,gh,human,681.0,18.0,0.0,0.0,0.0
train:91499,6989dfb58dbaa895942650424287238b813f1f93,train,91499,python,gpt,cf,ai,497.0,15.0,210.0,11.0,5.0
train:24075,e7c4824d0ef8c7a58b2366ebc4b16f685801c5ff,train,24075,python,human,gh,human,574.0,14.0,100.0,8.0,4.0
train:98216,4f6cfbb7072da54a16ba5e4e9254644632eabf53,train,98216,python,qwen1.5,gh,ai,51.0,3.0,11.0,0.0,0.0
train:156167,37d539146ac53a8d856c94749ad5a142a8c2ee43,train,156167,python,qwen1.5,lc,ai,1042.0,35.0,260.0,17.0,10.0
train:14479,034bfa19241b740390a7b6204559a1f5a141e96c,train,14479,python,human,gh,human,144.0,3.0,31.0,7.0,1.0
train:90584,5a30ec0948f64f2e0794f05010e94f93606f84d8,train,90584,python,codellama,cf,ai,158.0,7.0,52.0,9.0,3.0
train:1122,400f5e959ab1808653a90e7bf206b466ae9fd280,train,1122,python,human,gh,human,267.0,5.0,56.0,7.0,1.0
train:21196,498a0a8b7e5a2a3857b9130d60c6df08747eb3a7,train,21196,python,human,gh,human,203.0,4.0,47.0,6.0,1.0
train:157351,1a3a912fe0e9ca43964250031cbc0f73337c5c0a,train,157351,python,qwen1.5,lc,ai,448.0,12.0,97.0,10.0,4.0
train:54988,fc4f28659bfd6249b6e1d3c930f5d4695146c5b9,train,54988,python,human,gh,human,411.0,15.0,112.0,7.0,1.0
train:29864,4cdd08f70a09f6bb741d5d0dadf31b75712ee352,train,29864,python,human,gh,human,1731.0,50.0,331.0,12.0,5.0
train:139039,21dc47f807dd596375b464dc418132b1262c9c7d,train,139039,python,llama3.1,lc,ai,569.0,12.0,231.0,11.0,8.0
train:165470,16ec2f898740c6a696c1874ce66d3b8cea21a8fa,train,165470,python,codellama,lc,ai,626.0,30.0,166.0,8.0,3.0
train:107837,9399d7c8e85eddc8ab3f201774e2c4161f7de3ae,train,107837,python,nxcode,gh,ai,141.0,7.0,40.0,6.0,1.0
train:129655,36f34ca10610ec7a23fa773432e738f2ee6371f0,train,129655,python,nxcode,lc,ai,171.0,7.0,63.0,10.0,4.0
train:145496,c01a66a2628c563f3a2ea49f3f2ee53df9accfd1,train,145496,python,llama3.1,lc,ai,204.0,7.0,55.0,7.0,2.0
train:131982,d6e0b3dabc167ff26a5bdae060abede575dd1372,train,131982,python,nxcode,lc,ai,193.0,12.0,66.0,7.0,2.0
train:126770,803d1b70209e5f0b0150b35d9eb4e30be4198ea7,train,126770,python,nxcode,lc,ai,893.0,29.0,307.0,9.0,9.0
train:175528,5ea1c8faad731a0b6dacf4f10b12b64092781dd8,train,175528,python,codellama,lc,ai,217.0,6.0,55.0,7.0,2.0
train:91430,3e6e64f815958bd0e8c69d60f76cb45c4b158182,train,91430,python,gpt,cf,ai,1064.0,46.0,319.0,10.0,7.0
train:70440,2ec2785530c9ec0d452e39d384a4006f45ab5221,train,70440,python,human,cf,human,175.0,15.0,80.0,10.0,3.0
train:167238,f0ece3aa69dffef43dd6953003d507230dd8dd6b,train,167238,python,codellama,lc,ai,413.0,20.0,139.0,8.0,4.0
train:160479,dc2c46a6a06f727a5d48685c8ac2a1a5f8161dfc,train,160479,python,llama3.1,lc,ai,107.0,6.0,41.0,6.0,2.0
train:155809,6a81c3fa38fd6cde5dbe25aec88a5d543b03a054,train,155809,python,qwen1.5,lc,ai,106.0,4.0,39.0,5.0,1.0
train:170052,d3fd3d86a08c55d60e2d4b5ba2f86f13a527e409,train,170052,python,codellama,lc,ai,306.0,11.0,83.0,9.0,3.0
train:137609,a0bc0cae3e9f4b18a39321ce17d9da9659e731e9,train,137609,python,llama3.1,lc,ai,327.0,15.0,97.0,10.0,4.0
train:18158,67b990cd62e3cb1a5a6df4f3eeb820990a57fbd8,train,18158,python,human,gh,human,454.0,13.0,95.0,9.0,6.0
train:12855,381d177e8f9d8d5adfc8ec02323f5524e4880165,train,12855,python,human,gh,human,115.0,5.0,47.0,7.0,1.0
train:108060,153dc70980867b8f9e77106c95df20bb325139c1,train,108060,python,qwen1.5,gh,ai,231.0,6.0,53.0,11.0,2.0
train:87299,f86246b0563c3d8d15bfa5e7c7f9692dc1b7e598,train,87299,python,human,cf,human,588.0,45.0,273.0,13.0,8.0
train:124427,3f4dff42808cf863e588ce8c4b99683f5ab359da,train,124427,python,nxcode,lc,ai,231.0,7.0,68.0,10.0,3.0
train:21187,ca604fcea2de2639e2561a0fc7bb89222e87dd0b,train,21187,python,human,gh,human,217.0,9.0,50.0,8.0,3.0
train:159954,5e676a836d773f89dbe21eaa6c71bc3afde1fda5,train,159954,python,llama3.1,lc,ai,301.0,9.0,100.0,10.0,7.0
train:81928,e453934cf4592e1ab5fbc34299cd156c3a4c39d0,train,81928,python,human,cf,human,243.0,25.0,102.0,9.0,5.0
train:69217,7c1b8619ae95b41c045eedc252916d9b330c9cb3,train,69217,python,human,cf,human,147.0,19.0,79.0,6.0,3.0
train:31833,ec9b3f9efced6e0cded2db3660aa32d4078df260,train,31833,python,human,gh,human,397.0,8.0,51.0,7.0,1.0
train:110333,d76daec1141f54e01930109ba7e3e194ddff1b08,train,110333,python,codellama,gh,ai,115.0,3.0,27.0,3.0,1.0
train:69342,2da93b7cf72dcabdc7b6a48aa0ffe5e6cd2a36c9,train,69342,python,human,cf,human,753.0,46.0,277.0,11.0,12.0
train:32366,189725cf82531bf29f16de9bf5bf794963241a7c,train,32366,python,human,gh,human,237.0,8.0,64.0,8.0,3.0
train:62773,430de33be4a6c8f0b7b0c02102e21e6105cc6cd0,train,62773,python,human,cf,human,965.0,87.0,334.0,9.0,9.0
train:107077,068b5c36d1471a10208aca2ce2408562aac396f7,train,107077,python,nxcode,gh,ai,674.0,22.0,157.0,0.0,0.0
train:61664,2e84a217545fcae70a284822827fcd6382700bac,train,61664,python,human,cf,human,291.0,38.0,145.0,10.0,2.0
